outage,earliest,latest,possible_duration_hours,probably_ended,min_estCustAffected,max_estCustAffected,region,latitude,longitude
649549,1570617617,1570816215,55.17,1,144,287,Colfax,39.0315,-121.00464
649550,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.60369,-122.85565
649551,1570617617,1570847425,63.84,1,27,2382,Healdsburg,38.60674,-122.84914
649552,1570617617,1570620019,0.67,1,64,64,Healdsburg,38.6144,-122.8349
649553,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.65081,-122.88603
649554,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.66017,-122.86339
649555,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.65223,-122.89988999999998
649556,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.65225,-122.89932
649557,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.62736,-122.88334
649558,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.63283,-122.91208
649559,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.63701,-122.9064
649560,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.63266,-122.93872
649561,1570617617,1570620019,0.67,1,2,2,Healdsburg,38.6255,-122.90552
649562,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.58075,-122.87803
649563,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.57992,-122.87803999999998
649564,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.59186,-122.86897
649565,1570617617,1570620019,0.67,1,1,19,Healdsburg,38.56614,-122.86541
649566,1570617617,1570620019,0.67,1,2,2,Healdsburg,38.52144000000001,-122.88993
649567,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.57633,-122.88118
649568,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.58035,-122.88897
649569,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.57441,-122.89397
649570,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.58102,-122.88632
649571,1570617617,1570620019,0.67,1,45,45,Healdsburg,38.59705,-122.98935
649572,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.61995,-122.94882
649573,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.62064,-122.92938
649574,1570617617,1570620019,0.67,1,1,1,Healdsburg,38.57523,-122.87543
649575,1570617617,1570620019,0.67,1,2,2,Healdsburg,38.58141,-122.95082
649576,1570617617,1570845619,63.33,1,381,808,Kelseyville,38.91088,-122.76364
649577,1570617617,1570707624,25.0,1,125,192,Myers Flat,40.28981,-123.83545
649578,1570617617,1570768223,41.84,1,142,142,Norden,39.314,-120.49612
649579,1570617617,1570831817,59.5,1,365,755,Colfax,39.1155,-120.95397
649580,1570617617,1570787419,47.17,1,1,956,Napa,38.50912,-122.21397
649581,1570617617,1570620626,0.84,1,1,1,Auburn,38.97187,-121.0288
649582,1570617617,1570620626,0.84,1,1,1,Meadow Vista,38.99686,-121.07424
649583,1570617617,1570620626,0.84,1,1,123,Meadow Vista,38.9817,-121.02449
649584,1570617617,1570620626,0.84,1,1,1,Auburn,38.97451,-121.06204
649585,1570617617,1570620626,0.84,1,968,968,Auburn,38.95034,-121.04925
649586,1570617617,1570620626,0.84,1,1,1,Applegate,38.96429000000001,-121.00911
649587,1570617617,1570620626,0.84,1,1,1,Applegate,38.9833,-121.01069
649588,1570617617,1570619423,0.5,1,1,2,Cool,38.88727,-121.0169
649589,1570618219,1570698627,22.34,1,192,192,Fortuna,40.63531,-124.20121
649590,1570618219,1570707624,24.83,1,67,67,Myers Flat,40.29431,-123.81949
649591,1570618219,1570619423,0.33,1,50,50,Georgetown,38.90751,-120.84574
649592,1570618219,1570828227,58.34,1,16,16,Napa,38.41949,-122.38816
649593,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.18763,-120.98695
649594,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.15854,-120.96241
649595,1570618219,1570619423,0.33,1,14,14,Georgetown,38.90473,-120.86634
649596,1570618219,1570847425,63.67,1,70,440,Kelseyville,38.92398,-122.72052
649597,1570618219,1570794020,48.83,1,80,80,Napa,38.5116,-122.21341
649598,1570618219,1570845619,63.17,1,435,435,Norden,39.31401,-120.49618
649599,1570618219,1570622425,1.17,1,1,132,Grass Valley,39.23208,-121.04034
649600,1570618219,1570623627,1.5,1,1,1,Auburn,38.90748,-121.06239
649601,1570618219,1570703427,23.67,1,93,93,Myers Flat,40.23552,-123.83458
649602,1570618219,1570620019,0.5,1,1,1,Healdsburg,38.60383,-122.87909
649603,1570618219,1570619423,0.33,1,1587,1587,Auburn Lake Trails,38.89313,-120.9977
649607,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.80639,-121.01445
649608,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.82708,-120.99946
649609,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.79809,-121.02615
649610,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.78901,-121.03376000000002
649613,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.84103,-121.0156
649614,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.84642,-121.03388
649615,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.83235,-121.05217
649616,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.83204,-121.06709
649617,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.82802,-121.03639
649618,1570618219,1570619423,0.33,1,13,13,Pilot Hill,38.81831,-121.02468
649619,1570618219,1570619423,0.33,1,1,1,Auburn Lake Trails,38.86096,-120.99799
649620,1570618219,1570623627,1.5,1,1,1,Auburn,38.90007,-121.06658
649621,1570618219,1570623627,1.5,1,1,1,Auburn,38.90564000000001,-121.065
649622,1570618219,1570623627,1.5,1,44,44,Auburn,38.90527,-121.06932
649623,1570618219,1570623627,1.5,1,1,1,Auburn,38.90599,-121.06043
649624,1570618219,1570620626,0.67,1,5,5,Meadow Vista,38.9966,-121.02686
649625,1570618219,1570767633,41.5,1,0,4400,Auburn,38.95651,-121.02521000000002
649626,1570618219,1570620626,0.67,1,1,1,Meadow Vista,38.99486,-121.02412
649627,1570618219,1570620626,0.67,1,1,1,Meadow Vista,38.99732,-121.06833
649628,1570618219,1570620626,0.67,1,1,1,Meadow Vista,38.99627,-121.04807
649629,1570618219,1570620626,0.67,1,1,1,Meadow Vista,38.99866,-121.02041
649630,1570618219,1570620626,0.67,1,8,8,Meadow Vista,38.99906,-121.02152
649631,1570618219,1570620626,0.67,1,1,1,Meadow Vista,38.99592,-121.01909
649632,1570618219,1570620626,0.67,1,92,92,Meadow Vista,38.99405,-121.02335
649633,1570618219,1570620626,0.67,1,1,1,Auburn,38.97003,-121.04322
649634,1570618219,1570620626,0.67,1,1,1,Auburn,38.96964000000001,-121.05923
649635,1570618219,1570620626,0.67,1,1,1,Auburn,38.95673,-121.02251
649636,1570618219,1570620626,0.67,1,1,1,Auburn,38.96525,-120.99468
649637,1570618219,1570620019,0.5,1,1,1,Healdsburg,38.543,-122.8727
649638,1570618219,1570622425,1.17,1,104,104,Grass Valley,39.21302,-121.06009
649639,1570618219,1570619423,0.33,1,1,1,Georgetown,38.8986,-120.86133
649640,1570618219,1570619423,0.33,1,1,1,Greenwood,38.90349000000001,-120.88237
649641,1570618219,1570619423,0.33,1,1,1,Georgetown,38.90363,-120.87424
649642,1570618219,1570619423,0.33,1,1,1,Georgetown,38.91317,-120.83812
649643,1570618219,1570619423,0.33,1,3,3,Georgetown,38.91203,-120.83561
649644,1570618219,1570619423,0.33,1,1,1,Georgetown,38.8995,-120.85362
649645,1570618219,1570619423,0.33,1,1,1,Georgetown,38.90597,-120.84486
649646,1570618219,1570619423,0.33,1,4,4,Georgetown,38.91098,-120.85394
649648,1570618219,1570619423,0.33,1,208,208,Auburn Lake Trails,38.88886,-121.00411
649650,1570618219,1570619423,0.33,1,4,4,Pilot Hill,38.82817,-120.96321
649651,1570618219,1570619423,0.33,1,2,2,Pilot Hill,38.82843,-120.97962
649652,1570618219,1570621827,1.0,1,1,1,Georgetown,38.90672,-120.83874
649653,1570618219,1570791623,48.17,1,221,312,Napa,38.50997,-122.21277
649654,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.21308,-121.05788
649655,1570618219,1570829446,58.67,1,35,35,Oakville,38.43879,-122.40532
649656,1570618219,1570849818,64.33,1,209,209,Lower Lake,38.91092,-122.64618
649657,1570618219,1570818628,55.67,1,198,198,Colfax,39.10308,-120.96028
649658,1570618219,1570794020,48.83,1,140,140,Napa,38.57331,-122.2442
649659,1570618219,1570698627,22.34,1,464,464,Loleta,40.64217,-124.20566
649660,1570618219,1570620626,0.67,1,1,1,Applegate,39.00531,-120.99593
649661,1570618219,1570630837,3.5,1,1,1,Los Molinos,40.0964,-122.12091
649662,1570618219,1570816834,55.17,1,0,0,Norden,39.31945,-120.3785
649663,1570618219,1570622425,1.17,1,1,1,Nevada City,39.2395,-120.99254
649664,1570618219,1570630837,3.5,1,1,1,Humboldt Hill,40.73395,-124.20558
649665,1570618219,1570789224,47.5,1,85,296,Napa,38.50625,-122.20196
649666,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.23651,-121.03035
649667,1570618219,1570763458,40.34,1,496,3993,Smartsville,39.2354,-121.26903
649668,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.23334000000001,-121.06632
649669,1570618219,1570823432,57.0,1,410,410,Colfax,39.0444,-120.98583
649670,1570618219,1570703427,23.67,1,248,248,Myers Flat,40.22348,-123.82626
649671,1570618219,1570768223,41.67,1,285,285,Red Bluff,40.17924,-122.26006
649672,1570618219,1570622425,1.17,1,1,1,Nevada City,39.28909,-121.01478
649673,1570618219,1570824033,57.17,1,268,268,Colfax,39.10116,-120.95971000000002
649674,1570618219,1570630837,3.5,1,1,1,Red Bluff,40.16182,-122.24154
649675,1570618219,1570849818,64.33,1,116,116,Lower Lake,38.94427,-122.67515
649676,1570618219,1570619423,0.33,1,1,1,Pilot Hill,38.84703,-121.02775
649677,1570618219,1570792224,48.33,1,54,54,Moskowite Corner,38.44889000000001,-122.19545
649680,1570618219,1570623627,1.5,1,26,26,Somerset,38.57582,-120.71321
649681,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.22414000000001,-121.04266
649682,1570618219,1570818628,55.67,1,137,137,Colfax,39.03501,-120.97929
649683,1570618219,1570703427,23.67,1,24,24,Miranda,40.22189,-123.81985
649684,1570618219,1570763458,40.34,1,0,3958,Camino,38.73107,-120.6751
649685,1570618219,1570623627,1.5,1,57,57,Placerville,38.71002,-120.7151
649686,1570618219,1570623627,1.5,1,1,1,Placerville,38.703,-120.71958
649687,1570618219,1570623627,1.5,1,1,1,Placerville,38.62985,-120.74815
649688,1570618219,1570623627,1.5,1,1,1,Somerset,38.59954000000001,-120.7079
649689,1570618219,1570623627,1.5,1,1,1,Somerset,38.59192,-120.74596
649690,1570618219,1570623627,1.5,1,1,1,Somerset,38.5736,-120.72635
649691,1570618219,1570623627,1.5,1,14,14,Fiddletown,38.54791,-120.70995
649692,1570618219,1570623627,1.5,1,1,1,Fiddletown,38.53559,-120.68811
649693,1570618219,1570623627,1.5,1,2,2,Fiddletown,38.54244,-120.70191
649694,1570618219,1570623627,1.5,1,1,1,Somerset,38.58167,-120.57367
649695,1570618219,1570623627,1.5,1,2,2,Somerset,38.58173,-120.57602
649696,1570618219,1570623627,1.5,1,2,2,Somerset,38.58209,-120.57705
649697,1570618219,1570623627,1.5,1,1,1,Somerset,38.58193,-120.57855
649698,1570618219,1570623627,1.5,1,1,1,Somerset,38.59472,-120.66971
649699,1570618219,1570623627,1.5,1,2,2,Somerset,38.63131,-120.62242
649700,1570618219,1570623627,1.5,1,1,1,Somerset,38.62126,-120.59874
649701,1570618219,1570623627,1.5,1,1,1,Somerset,38.64596,-120.56517
649702,1570618219,1570623627,1.5,1,1,1,Somerset,38.65321,-120.62618
649703,1570618219,1570623627,1.5,1,1,1,Somerset,38.66443,-120.61899
649704,1570618219,1570623627,1.5,1,1,1,Pollock Pines,38.72879,-120.6182
649705,1570618219,1570623627,1.5,1,1,1,Placerville,38.67704000000001,-120.68574
649706,1570618219,1570620019,0.5,1,1,1,Pollock Pines,38.75101,-120.60968
649707,1570618219,1570620019,0.5,1,1,1,Pollock Pines,38.75043,-120.61014
649708,1570618219,1570620019,0.5,1,1,1,Camino,38.74525,-120.65662
649709,1570618219,1570620019,0.5,1,45,45,Pollock Pines,38.74968,-120.61054
649710,1570618219,1570620019,0.5,1,1,1,Pollock Pines,38.75153,-120.60526000000002
649711,1570618219,1570620019,0.5,1,1,1,Pollock Pines,38.75165,-120.61079
649712,1570618219,1570620019,0.5,1,22,22,Pollock Pines,38.7529,-120.61446
649713,1570618219,1570620019,0.5,1,5,5,Pollock Pines,38.75013,-120.60935
649714,1570618219,1570620019,0.5,1,1,1,Pollock Pines,38.7504,-120.61093
649715,1570618219,1570620019,0.5,1,1,1,Camino,38.73221,-120.66331
649716,1570618219,1570623627,1.5,1,1,1,Camino,38.75284,-120.70606
649717,1570618219,1570623627,1.5,1,1,1,Camino,38.76517,-120.73078999999998
649718,1570618219,1570623627,1.5,1,2,2,Camino,38.75285,-120.72906
649719,1570618219,1570623627,1.5,1,1,1,Placerville,38.80162,-120.69931
649720,1570618219,1570623627,1.5,1,1,1,Placerville,38.793,-120.69591
649721,1570618219,1570619423,0.33,1,2,2,Placerville,38.79277,-120.70559
649722,1570618219,1570619423,0.33,1,1,1,Placerville,38.79408,-120.70635
649723,1570618219,1570623627,1.5,1,1,78,Placerville,38.79436,-120.70719
649724,1570618219,1570623627,1.5,1,1,1,Placerville,38.80175,-120.71961
649725,1570618219,1570623627,1.5,1,1,16,Placerville,38.79717,-120.72219
649726,1570618219,1570623627,1.5,1,1,1,Placerville,38.81606,-120.74685
649727,1570618219,1570623627,1.5,1,1,1,Pollock Pines,38.74719,-120.64276
649728,1570618219,1570620626,0.67,1,1,1,Meadow Vista,39.00634,-121.05329
649729,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.21617,-121.05926
649730,1570618219,1570792224,48.33,1,73,73,Moskowite Corner,38.45564,-122.21075
649731,1570618219,1570840820,61.83,1,199,1070,Norden,39.31931,-120.37839
649732,1570618219,1570623627,1.5,1,1,1,Auburn,38.9013,-121.06836
649733,1570618219,1570620626,0.67,1,1,1,Applegate,39.00769,-120.98454
649734,1570618219,1570621827,1.0,1,1,1,Georgetown,38.90368,-120.83704
649735,1570618219,1570823432,57.0,1,541,541,Redding,40.52201,-122.33364
649736,1570618219,1570622425,1.17,1,1,1,Nevada City,39.2718,-121.01071
649737,1570618219,1570695623,21.5,1,436,436,Fortuna,40.59478,-124.135
649738,1570618219,1570833042,59.67,1,975,975,Colfax,39.10032,-120.95237
649739,1570618219,1570623627,1.5,1,1,1,Somerset,38.57588,-120.71937
649740,1570618219,1570623627,1.5,1,2,2,Somerset,38.64733,-120.5494
649741,1570618219,1570620019,0.5,1,1,1,Camino,38.74048,-120.63713
649742,1570618219,1570623627,1.5,1,2,2,Placerville,38.7968,-120.70259
649743,1570618219,1570623627,1.5,1,11,11,Placerville,38.80002,-120.7001
649744,1570618219,1570630837,3.5,1,1,1,Loma Rica,39.31728,-121.4431
649745,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.23328,-121.06527
649746,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.75689000000001,-120.57872
649747,1570618219,1570623627,1.5,1,1,1,Auburn,38.90541,-121.0641
649748,1570618219,1570623627,1.5,1,1,1,Somerset,38.6442,-120.56843
649749,1570618219,1570815023,54.67,1,274,274,Red Bluff,40.21028,-122.27055
649750,1570618219,1570623627,1.5,1,1,1,Auburn,38.90942,-121.06691
649751,1570618219,1570703427,23.67,1,122,122,Myers Flat,40.21973,-123.80891
649752,1570618219,1570619423,0.33,1,38,38,Pilot Hill,38.79332,-121.04131
649753,1570618219,1570622425,1.17,1,1,1,Nevada City,39.2896,-121.04157
649754,1570618219,1570698627,22.34,1,901,901,Fortuna,40.59223,-124.14016
649755,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.74721,-120.56195
649756,1570618219,1570833042,59.67,1,347,347,Colfax,39.03176,-120.97411
649757,1570618219,1570698627,22.34,1,202,202,Loleta,40.64335,-124.22627
649758,1570618219,1570630837,3.5,1,1,1,Red Bluff,40.13643,-122.21725
649759,1570618219,1570815023,54.67,1,198,198,Redding,40.58048,-122.42822
649760,1570618219,1570618219,0.0,1,1,1,Placerville,38.73781,-120.81941
649761,1570618219,1570848022,63.83,1,348,348,Kelseyville,38.85765,-122.72213
649762,1570618219,1570621827,1.0,1,1,1622,Placerville,38.73125,-120.78395
649763,1570618219,1570621827,1.0,1,44,44,Georgetown,38.91117,-120.8248
649764,1570618219,1570815023,54.67,1,467,467,Red Bluff,40.21101,-122.2727
649765,1570618219,1570698627,22.34,1,611,611,Fortuna,40.58707,-124.14694
649766,1570618219,1570618219,0.0,1,1082,1082,Pollock Pines,38.77541,-120.4024
649767,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.77722,-120.51743
649768,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.75871,-120.50853
649769,1570618219,1570618219,0.0,1,1,1,Placerville,38.68587,-120.61053
649770,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.71679,-120.56307
649771,1570618219,1570618219,0.0,1,1,1,Grizzly Flats,38.63383,-120.55215
649772,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.7842,-120.62106
649773,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.76799000000001,-120.58595
649774,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.77248,-120.59744
649775,1570618219,1570618219,0.0,1,21,21,Pollock Pines,38.76229,-120.57534
649776,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.76793,-120.58525
649777,1570618219,1570833626,59.84,1,184,184,Colfax,39.11896,-120.95146
649778,1570618822,1570621827,0.83,1,1,1,Garden Valley,38.86607,-120.85912
649779,1570618219,1570703427,23.67,1,77,77,Myers Flat,40.2854,-123.83669
649780,1570618219,1570843826,62.67,1,141,293,Norden,39.31931,-120.37852
649781,1570618219,1570618219,0.0,1,1,1,Pollock Pines,38.74225,-120.56523
649782,1570618219,1570816215,55.0,1,345,345,Redding,40.57092,-122.4263
649783,1570618219,1570621827,1.0,1,21,21,Georgetown,38.93548,-120.74309
649784,1570618219,1570836630,60.67,1,492,492,Colfax,39.03429000000001,-120.97457
649785,1570618219,1570771226,42.5,1,813,813,Kelseyville,38.94057,-122.78004
649786,1570618219,1570767054,41.34,1,643,643,Red Bluff,40.18279,-122.24478
649787,1570618219,1570698627,22.34,1,1334,1334,Fortuna,40.59458,-124.14274
649789,1570618219,1570622425,1.17,1,1,1,Grass Valley,39.21376,-121.07697
649790,1570618219,1570803029,51.34,1,881,1189,Lakeport,39.06215,-122.93105
649792,1570618219,1570618219,0.0,1,1,1,Grizzly Flats,38.64509,-120.52206
649793,1570618219,1570814423,54.5,1,121,527,Red Bluff,40.2058,-122.25326
649794,1570618219,1570621827,1.0,1,1,34,Garden Valley,38.8275,-120.85549
649795,1570618219,1570699218,22.5,1,147,147,Fortuna,40.59499,-124.1544
649796,1570618219,1570839046,61.34,1,206,206,Colfax,39.14425,-120.90825
649797,1570618219,1570846820,63.5,1,301,303,Kelseyville,38.94351,-122.79759
649798,1570618219,1570630837,3.5,1,1,1,Humboldt Hill,40.73287,-124.20091
649799,1570618219,1570622425,1.17,1,1,1,Nevada City,39.26106,-120.98243
649800,1570618219,1570619423,0.33,1,1,1,Anderson,40.49009,-122.41953
649801,1570618219,1570753827,37.67,1,8,88,Sausalito,37.84217,-122.49433
649802,1570618219,1570698627,22.34,1,76,76,Fortuna,40.59688,-124.15753
649803,1570618219,1570816834,55.17,1,0,1,Auburn Lake Trails,38.89482,-121.00983
649804,1570618219,1570825219,57.5,1,359,359,Red Bluff,40.23848,-122.25972
649807,1570619423,1570755024,37.67,1,0,8456,Placerville,38.73125,-120.7839
649812,1570618822,1570621827,0.83,1,80,80,Placerville,38.7235,-120.79687
649813,1570618822,1570621827,0.83,1,1,1,Placerville,38.7183,-120.8027
649814,1570618822,1570621827,0.83,1,1,1,Placerville,38.72391,-120.8137
649815,1570618822,1570618822,0.0,1,1,1,Placerville,38.72162,-120.80721
649816,1570618822,1570621827,0.83,1,1,58,Placerville,38.72397,-120.80919
649817,1570618822,1570621827,0.83,1,1,1,Placerville,38.72311,-120.80313999999998
649818,1570618822,1570621827,0.83,1,1,1,Placerville,38.72388,-120.80515
649819,1570618822,1570621827,0.83,1,1,1,Placerville,38.72571,-120.80417
649820,1570618822,1570621827,0.83,1,1636,1636,Placerville,38.73125,-120.78396
649821,1570618822,1570621827,0.83,1,64,64,Placerville,38.73241,-120.80075
649822,1570618822,1570621827,0.83,1,43,43,Placerville,38.73766,-120.80578
649823,1570618822,1570621827,0.83,1,1,1,Garden Valley,38.84755,-120.78787
649824,1570618822,1570621827,0.83,1,1,20,Garden Valley,38.86073,-120.77008
649825,1570618822,1570621827,0.83,1,1,1,Georgetown,38.90689,-120.83916
649826,1570618822,1570621827,0.83,1,1,1,Georgetown,38.91199,-120.83153
649827,1570618822,1570621827,0.83,1,1,1,Georgetown,38.91155,-120.81338999999998
649828,1570618822,1570621827,0.83,1,1,1,Georgetown,38.93511,-120.81005
649829,1570618822,1570621827,0.83,1,79,79,Georgetown,38.92052,-120.69527
649830,1570618822,1570621827,0.83,1,173,173,Georgetown,38.94401,-120.72131
649831,1570618822,1570621827,0.83,1,4,4,Georgetown,38.93245,-120.74545
649832,1570618822,1570621827,0.83,1,3,3,Georgetown,38.93461,-120.7455
649833,1570618822,1570621827,0.83,1,2,2,Georgetown,38.92467,-120.77686
649834,1570618822,1570621827,0.83,1,1,1,Placerville,38.80469,-120.79003
649835,1570618822,1570621827,0.83,1,1,1,Garden Valley,38.84568,-120.85717
649836,1570618822,1570824033,57.0,1,0,1647,Pollock Pines,38.79341,-120.61988
649841,1570618822,1570622425,1.0,1,1,1,Nevada City,39.24183,-121.00932
649842,1570618822,1570618822,0.0,1,1,1,Redding,40.49258,-122.30727
649843,1570618822,1570623627,1.33,1,54,54,Placerville,38.7046,-120.70717
649844,1570618822,1570619423,0.17,1,1,1,Auburn Lake Trails,38.8995,-120.962
649845,1570618822,1570755024,37.83,1,21,529,Smartsville,39.2354,-121.26911
649846,1570618822,1570623627,1.33,1,1,1,Auburn,38.90598,-121.05795
649847,1570618822,1570698627,22.17,1,138,138,Ferndale,40.56696,-124.20436
649848,1570618822,1570851018,64.5,1,370,370,Kelseyville,38.90648,-122.67351
649849,1570618822,1570635629,4.67,1,1,1,Gonzales,36.53581,-121.40293
